Target,Response,Informant
glass of water,water,NY51E!
glass of water,a pitcher of water,NY51E!
glass of water,water,NY51E!
glass of water,tumbler,NY51E!
glass of water,tumblers,NY52A
glass of water,glasses,NY52A
glass of water,goblet,NY52A
glass of water,goblets,NY52B
glass of water,tumblers,NY52B
glass of water,a tumbler of water,NY52B
glass of water,drink of water,NY52C
glass of water,glass of water,NY52C
glass of water,water,NY53A
glass of water,tumblers,NY53A
glass of water,glasses,NY53A
glass of water,tumbler had a handle and it,NY53A
glass of water,water in,NY53B!
glass of water,goblets,NY53B!
glass of water,tumblers,NY53B!
glass of water,stem,NY53B!
glass of water,glass of water,NY54A
glass of water,drink,NY54B
glass of water,water,NY54B
glass of water,glass of milk,NY54B
glass of water,water,NY54B
glass of water,glass of water,NY54B
glass of water,a glass of water,NY55A
glass of water,water,NY55A
glass of water,goblet,NY55A
glass of water,a tumbler of water,NY55A
glass of water,glasses,NY55A
glass of water,glass,NY55A
glass of water,tumblers,NY55A
glass of water,water,NY55B
glass of water,glasses,NY55B
glass of water,water,NY55B
glass of water,tumblers,NY55B
glass of water,wanted a drink of water,NY55B
glass of water,goblet,NY56A
glass of water,tumbler,NY56A
glass of water,a drink of water,NY56A
glass of water,tumbler,NY56B
glass of water,glass,NY56B
glass of water,water,NY56B
glass of water,a glass of cider,NY56B
glass of water,glass,NY56B
glass of water,water,NY56B
glass of water,water,NY56B
glass of water,water,NY57A
glass of water,goblets,NY57A
glass of water,soft water,NY57A
glass of water,tumbler,NY57A
glass of water,glass of water,NY57A
glass of water,glass of milk,NY57A
glass of water,city water,NY57A
glass of water,water,NY57B
glass of water,soft water,NY57B
glass of water,glass,NY57B
glass of water,water,NY57B
glass of water,tumbler,NY57B
glass of water,goblet,NY57B
glass of water,tumbler,NY57C!
glass of water,glass,NY57C!
glass of water,glass,NY57C!
glass of water,goblet,NY57C!
glass of water,a glass of milk,NY58A
glass of water,tumblers,NY58A
glass of water,a glass of water,NY58A
glass of water,tumblers,NY58B
glass of water,water,NY58B
glass of water,cold water,NY58B
glass of water,water,NY58B
glass of water,glasses,NY58B
glass of water,to water,NY58B
glass of water,water,NY58B
glass of water,goblets,NY58B
glass of water,drinking glasses,NY58B
glass of water,water,NY58C
glass of water,drink of water,NY58D!
glass of water,tumbler,NY58D!
glass of water,a glass,NY58D!
glass of water,a tumbler,NY58E!
glass of water,glass of water,NY58E!
glass of water,glass,NY58F!
glass of water,tumbler,NY58F!
glass of water,tumbler,NY59A
glass of water,glass,NY59A
glass of water,water,NY59A
glass of water,glass of water,NY59B
glass of water,a glass,NY60A
glass of water,tumbler,NY60A
glass of water,a glass of beer,NY60A
glass of water,water,NY60A
glass of water,glasses,NY60A
glass of water,hot water,NY60B!
glass of water,water,NY60B!
glass of water,a glass of water,NY60B!
glass of water,water,NY61A
glass of water,glasses,NY61A
glass of water,water,NY61A
glass of water,glasses,NY61A
glass of water,tumblers,NY61A
glass of water,goblet,NY61B
glass of water,a drink of water,NY61B
glass of water,tumbler,NY61B
glass of water,glasses,NY62A
glass of water,water,NY62A
glass of water,tumblers,NY62A
glass of water,a water,NY62B
glass of water,water,NY62B
glass of water,cup of,NY62B
glass of water,glasses,NY62B
glass of water,tumbler,NY62B
glass of water,goblets,NY62B
glass of water,water,NY62C
glass of water,glass,NY62C
glass of water,water,NY62C
glass of water,glass,NY62C
glass of water,tumbler,NY62C
glass of water,glasses of water,NY62D!
glass of water,goblets,NY62D!
glass of water,tumblers,NY62D!
glass of water,a glass of water,NY62D!
